57893,74536,79.0,1,1,0,34
57693,68565,88.97,0,2,0,51
74479,101599,74.71,1,1,0,34
57449,69585,83.91,0,1,0,38
44145,74500,61.74,0,2,0,38
63893,72791,90.0,1,3,0,33
55259,64295,88.65,0,1,0,41
44359,64572,74.34,1,1,0,40
44849,74794,61.5,0,1,0,60
70123,94810,74.89,1,1,0,32
67900,83748,82.27,1,3,0,33
40394,85500,47.95,0,0,0,31
64312,76847,89.79,0,3,0,44
50903,68470,75.95,0,1,0,49
74751,103720,74.24,0,2,0,48
47849,62548,79.94,1,1,0,26
54413,76983,72.74,1,2,0,42
51103,74293,71.07,0,1,0,32
50078,66087,77.17,1,1,0,44
43849,61457,74.04,1,2,0,40
48145,70237,69.76,0,1,0,50
39439,58719,68.12,1,3,0,45
43100,54971,81.68,0,3,0,45
33684,75237,46.52,1,1,0,35
58259,66000,89.39,0,1,0,56
37539,51651,74.93,0,0,0,50
54259,69342,80.04,1,1,0,27
42735,84768,53.68,1,1,0,61
78079,106397,74.25,0,0,0,28
29484,52501,59.05,0,2,0,30
41350,73609,58.42,1,0,0,35
32384,62569,53.54,1,0,0,51
51078,78900,65.91,1,0,0,31
92943,108000,87.04,0,1,0,25
54459,67728,82.24,0,0,0,36
94490,134700,72.38,0,2,0,44
50703,65969,79.13,0,0,0,51
50743,68642,75.76,0,1,0,47
54959,66782,84.9,1,2,0,47
48849,66049,75.7,0,2,0,31
47349,69100,69.46,0,2,0,46
61500,82210,76.63,2,1,0,37
50903,65195,79.76,0,0,0,33
62847,85789,75.18,0,0,0,36
62463,75362,84.92,1,1,0,37
51703,65120,81.39,1,0,0,33
72123,107539,68.81,0,1,0,37
53359,70495,80.86,1,1,0,62
57013,66219,89.1,1,1,0,34
69817,82146,87.04,1,2,0,32
46849,94401,51.38,1,1,0,29
56259,65112,89.08,0,1,0,48
54717,70625,80.85,1,1,0,35
42390,75638,58.17,2,0,0,22
61213,81991,76.84,1,1,0,33
54413,66900,83.71,0,0,0,51
54053,76479,71.92,2,3,0,52
54989,68334,86.34,0,3,0,36
62947,75570,84.95,1,1,0,29
43894,70431,63.18,0,0,0,51
55213,78302,72.8,0,1,0,53
31484,52900,62.38,1,3,0,47
42894,66023,67.4,1,0,0,34
66169,84780,81.39,1,1,0,37
64382,76500,86.27,1,2,0,55
54759,84600,65.6,1,0,0,51
56313,65962,88.38,0,1,0,33
48349,65784,76.01,0,1,0,50
56974,67900,85.0,0,0,0,55
48699,70400,71.02,1,3,0,29
68413,84425,84.1,0,1,0,45
51878,73260,73.71,0,0,0,35
43394,59386,75.78,0,0,0,42
62013,84300,74.5,1,1,0,26
67419,81500,84.66,2,1,0,41
45349,78168,60.13,0,1,0,56
47849,54606,89.73,1,1,0,35
80486,110616,74.85,1,2,0,34
50803,65260,79.68,0,1,0,56
32484,62433,54.46,0,0,0,49
36715,60642,65.96,0,0,0,28
41032,68520,62.76,0,1,0,59
40894,73341,57.27,0,1,0,39
66169,75577,89.97,1,1,0,56
32984,81798,42.18,2,1,0,28
69817,99827,71.12,1,1,0,27
53256,64180,85.0,1,0,0,58
54396,72392,76.52,0,1,0,53
45145,67230,68.42,1,3,0,43
37439,68039,55.85,2,1,0,52
37439,76771,50.8,0,1,0,25
48145,73802,67.75,1,1,0,28
43644,65713,68.48,0,1,0,36
51078,70992,74.66,0,3,0,32
50703,71766,72.46,1,1,0,26
27529,39798,72.87,1,1,0,26
32184,61615,55.18,1,1,0,34
46299,67200,69.87,1,1,0,29
50955,75877,69.69,0,2,0,25
43160,63461,70.83,1,0,0,27
51703,61317,86.44,0,0,0,27
72123,118224,61.75,2,1,0,21
69817,96600,74.53,1,1,0,28
66682,79500,85.66,2,1,0,22
54303,65491,83.98,1,1,0,34
54899,66400,85.0,2,3,0,23
59647,74094,82.33,1,0,0,28
46349,56445,85.04,1,1,0,47
47349,66758,73.4,1,1,0,25
72117,83300,88.6,1,2,0,41
40394,60767,69.12,0,2,0,46
65309,91080,74.66,1,2,0,34
55013,63361,89.65,0,1,0,45
61408,73759,85.0,0,1,0,37
27129,47072,59.7,1,0,0,35
51803,66007,80.29,1,1,0,40
65169,92987,70.98,0,1,0,31
59013,70000,85.71,1,1,0,25
44849,62320,74.61,2,1,0,27
51578,76487,69.29,0,2,0,31
49103,64238,79.08,0,0,0,38
51997,70401,78.69,1,3,0,36
58509,67343,89.1,0,1,0,35
39539,74537,57.69,0,1,0,46
46679,65581,73.19,1,1,0,32
59713,83600,72.37,1,1,0,46
54082,76205,72.17,0,0,0,30
50303,71627,72.6,0,1,0,47
53639,73060,76.65,1,3,0,45
60213,83059,74.65,0,2,0,37
50703,68265,76.17,1,0,0,54
58493,91193,66.89,0,1,0,32
55259,75825,75.17,1,0,0,63
57259,78023,74.34,0,3,0,36
39039,54760,73.05,0,3,0,49
44349,62439,73.67,1,1,0,26
53078,71575,76.84,2,0,0,23
54513,71033,79.54,1,0,0,34
51753,63136,88.7,1,3,0,37
45603,62914,74.71,0,3,0,40
54433,65905,84.97,0,1,0,45
49803,62165,82.84,0,1,0,32
51578,65823,82.04,1,1,0,38
62393,86277,74.18,0,1,0,26
64382,72927,89.82,1,1,0,31
59463,67899,89.84,0,1,0,51
50803,67973,75.77,1,0,0,28
43394,66360,67.81,0,1,0,48
51578,60705,87.31,0,0,0,41
49850,71354,71.47,0,3,0,36
53078,110517,49.77,0,2,0,33
48145,59200,84.46,1,0,0,36
93490,128149,74.91,0,2,0,58
35439,107967,34.27,0,2,0,32
36040,63865,58.25,1,0,0,37
57513,66237,89.83,1,0,0,36
41018,66477,63.78,1,1,0,35
29894,68730,45.1,0,1,0,29
39994,67672,61.47,1,2,0,27
76751,97652,79.88,0,1,0,27
51303,63550,81.83,1,3,0,34
54303,73681,74.65,0,0,0,32
54253,67751,81.11,1,1,0,27
49273,79260,64.98,0,3,0,49
46049,68000,72.06,0,1,0,44
58013,94400,63.56,0,1,0,34
56013,70439,82.34,1,1,0,30
46349,71404,67.22,0,1,0,28
58013,70297,83.93,1,1,0,58
58013,74338,80.71,0,3,0,40
57227,69468,89.25,0,0,0,56
48500,64089,78.02,1,1,0,45
43429,66500,69.17,0,2,0,59
51003,64645,81.99,1,0,0,29
56013,65208,88.95,0,2,0,25
46775,65600,77.44,0,1,0,33
77251,105700,74.74,0,1,0,57
59013,70755,84.8,1,3,0,43
43997,58180,77.86,1,0,0,37
37159,70500,55.32,0,1,0,45
42894,90527,49.16,1,0,0,25
54113,64303,89.42,1,1,0,51
35839,57500,64.35,1,0,0,31
84920,105028,83.12,0,1,0,33
51303,64401,82.3,0,1,0,34
42294,99700,44.13,0,1,0,25
46349,68649,69.92,1,1,0,55
64383,83255,78.33,1,0,0,44
54509,65491,85.51,1,1,0,49
56259,77398,74.94,0,3,0,39
67882,77095,89.5,0,1,0,35
44349,61520,74.77,1,1,0,25
63932,90977,71.94,1,2,0,29
57613,67243,87.74,1,0,0,38
57100,68300,84.92,2,3,0,34
47349,63478,76.4,0,0,0,45
46949,64600,74.92,0,0,0,51
53014,63993,89.07,0,1,0,32
60713,70721,86.96,1,2,0,37
49873,60200,85.0,0,0,0,36
44545,71809,64.34,0,0,0,46
43404,78805,59.64,1,3,0,42
62413,76300,83.88,0,3,0,41
52503,71584,74.32,1,3,0,32
58974,71208,85.0,1,1,0,45
57664,67000,88.06,0,3,0,32
65132,92240,72.91,1,1,0,60
51303,63439,83.54,0,1,0,35
61433,78932,81.08,0,3,0,26
41394,61859,69.51,1,2,0,37
34439,58326,61.72,0,1,0,31
71317,84206,86.69,1,3,0,38
42494,61459,73.22,0,3,0,34
53303,77256,69.9,1,1,0,26
45349,58902,79.79,1,2,0,36
98899,168403,59.38,0,1,0,51
55800,73571,78.16,1,1,0,41
59447,77305,79.56,1,2,0,34
61947,74600,84.45,1,3,0,41
43500,65987,68.2,1,0,0,30
44625,57718,79.66,2,3,0,23
77909,134245,60.78,0,0,0,29
58913,98494,61.63,0,0,0,30
73291,123489,60.73,1,3,0,32
49503,76083,67.03,0,1,0,43
24529,67394,38.58,1,3,0,37
44349,71519,64.32,0,1,0,55
54259,69930,80.08,0,2,0,28
33984,66200,52.11,1,2,0,31
44529,78513,61.14,0,2,0,37
23024,76927,31.2,0,3,0,28
50438,72286,70.74,1,0,0,47
64669,74000,88.51,0,1,0,36
55459,71893,78.87,1,0,0,35
52403,67391,79.54,0,2,0,40
50803,79631,65.3,0,2,0,46
48703,66978,75.25,1,1,0,37
74751,110627,69.6,0,1,0,38
30389,53324,57.96,1,1,0,29
70023,92100,76.98,0,1,0,53
58513,73026,82.85,1,0,0,37
51978,68113,80.75,0,1,0,36
69123,96000,73.96,0,3,0,35
57259,66770,88.36,1,3,0,36
40694,69595,60.35,1,1,0,39
65982,82228,82.33,1,0,0,31
54675,65783,85.0,1,0,0,36
42394,66118,65.04,0,1,0,66
76651,100887,79.3,1,0,0,29
19574,60640,34.63,0,1,0,26
53578,83231,65.48,0,0,0,36
54013,70300,79.66,0,3,0,24
49283,64650,78.89,0,0,0,44
56259,84375,69.93,1,3,0,26
48145,62565,79.92,0,1,0,33
46849,65454,74.1,0,3,0,32
68817,84101,84.42,0,2,0,27
46895,60430,79.43,0,3,0,46
67882,88814,78.82,1,0,0,24
42494,67621,66.55,1,1,0,46
55013,69007,82.6,0,0,0,30
66882,101431,68.03,0,1,0,34
39391,84000,48.21,1,1,0,27
43635,62012,73.7,1,0,0,35
70817,97432,74.92,0,2,0,36
56013,77756,74.59,1,1,0,29
61447,70594,89.95,0,0,0,60
60447,69654,89.01,1,2,0,42
58509,70663,84.91,0,1,0,28
53354,61716,89.93,1,0,0,53
53303,72609,74.37,1,1,0,44
60127,78796,78.81,1,0,0,48
54459,65999,85.15,1,2,0,37
73417,116800,64.13,1,3,0,26
56259,73945,78.44,1,2,0,32
87620,108178,83.2,2,2,0,22
80033,117144,70.0,1,0,0,39
44645,61574,74.71,0,1,0,25
47355,61300,79.93,1,0,0,25
46799,66002,75.76,0,1,0,63
70817,106993,68.23,0,2,0,27
56019,71212,83.97,1,0,0,25
21374,75950,28.97,1,1,0,33
62947,86990,74.72,0,1,0,35
51846,74206,71.75,1,3,0,37
60047,69000,88.55,1,1,0,51
69523,115120,61.67,1,0,0,36
97490,175539,56.4,0,1,0,27
50803,60990,85.26,0,2,0,33
51503,60313,87.05,0,0,0,34
59547,76000,79.74,0,1,0,28
56809,70051,83.51,1,1,0,50
48038,71365,72.86,0,3,0,30
61447,90271,69.79,1,1,0,46
53578,79783,68.94,0,2,0,27
53677,90794,62.56,1,0,0,38
64969,105433,63.36,1,1,0,38
45849,60070,78.24,0,0,0,44
68817,82200,85.77,1,2,0,48
50678,69211,74.99,0,0,0,42
48849,72400,68.37,0,2,0,33
56889,69793,84.54,1,1,0,43
48783,64995,78.47,0,1,0,49
55259,67640,82.79,1,3,0,37
66982,78263,89.44,2,1,0,27
48303,89287,56.0,2,1,0,24
61256,73000,84.99,1,1,0,26
53913,62400,88.94,1,0,0,38
98490,139937,71.46,0,0,0,28
54213,66978,83.61,1,0,0,51
70817,100610,72.56,0,3,0,33
63013,82695,77.15,0,3,0,39
57259,70175,84.08,1,1,0,50
56259,65454,87.08,0,3,0,54
43394,73530,60.52,1,1,0,39
52103,68508,78.82,1,1,0,29
38939,75562,52.94,0,1,0,33
59013,67000,89.55,1,1,0,27
65882,91665,74.18,0,1,0,29
61167,81260,78.76,0,1,0,30
57663,69000,85.0,1,3,0,38
49803,69018,74.62,1,0,0,43
55759,78999,72.15,0,1,0,31
53653,69840,80.18,0,1,0,30
41244,63850,67.11,1,0,0,53
76751,122812,64.33,1,2,0,58
65998,79078,85.0,1,3,0,28
65882,78013,86.27,1,1,0,45
43394,70985,63.39,0,2,0,50
61447,71654,87.92,1,1,0,42
67169,104589,65.02,1,1,0,28
51575,67497,79.26,2,3,0,22
50203,63230,80.5,1,3,0,26
44849,65931,70.22,0,1,0,49
49175,66184,77.66,1,0,0,49
40510,56450,74.93,0,1,0,47
55413,75408,74.93,1,3,0,39
56109,60407,94.77,1,1,0,50
44303,68993,68.27,0,3,0,38
62147,76723,84.72,0,2,0,28
49078,67791,74.49,0,0,0,33
59697,73545,84.98,0,2,0,50
63713,75766,85.13,0,3,0,39
53703,64466,85.32,1,0,0,37
29984,56360,55.0,0,2,0,41
62647,81000,79.01,1,2,0,41
60647,70781,87.59,0,1,0,41
42210,78540,56.02,0,2,0,34
50720,94512,56.08,1,3,0,30
58413,66910,89.52,1,1,0,26
49078,81009,62.96,0,1,0,27
49503,63998,79.22,1,2,0,44
47774,62910,79.8,1,3,0,34
56959,68800,84.3,0,1,0,34
54013,62253,89.15,0,0,0,51
57513,70721,83.43,0,1,0,60
53313,68247,81.03,0,2,0,29
53478,70978,77.49,1,0,0,29
59013,76059,78.89,1,1,0,28
59547,71272,86.15,0,0,0,33
54013,64217,87.2,0,1,0,36
53878,68909,79.53,0,1,0,34
63213,110160,59.01,1,2,0,28
73023,146722,51.05,0,2,0,43
52605,124903,43.95,1,3,0,50
48279,57918,85.0,0,0,0,53
90455,110085,83.94,1,1,0,41
49008,63108,79.94,1,1,0,59
73123,121500,61.73,0,1,0,27
48895,63580,78.64,0,3,0,42
65169,80000,82.5,0,1,0,29
57259,65718,89.78,0,1,0,50
64213,75781,85.77,0,1,0,35
62213,78000,80.77,1,1,0,29
49603,70481,72.36,0,3,0,33
59213,95285,64.02,1,1,0,57
57513,66397,89.61,0,0,0,25
56913,66572,87.87,1,0,0,30
24074,82475,30.31,0,1,0,45
66669,78100,87.07,1,1,0,41
43822,69320,64.92,0,0,0,39
44349,58104,79.17,1,1,0,27
48042,116020,43.96,0,1,0,36
51653,108847,50.53,0,1,0,31
42400,53764,80.91,1,1,0,30
75479,84988,89.9,1,0,0,31
49487,63795,79.05,0,3,0,50
47145,74093,66.13,0,0,0,51
34484,68442,51.14,0,0,0,46
51838,68954,76.86,0,0,0,45
43894,51500,86.41,1,2,0,48
53413,66495,83.01,0,2,0,31
46349,56121,84.64,0,1,0,31
40394,62236,67.49,0,2,0,29
50278,76955,66.53,1,1,0,36
54959,76900,72.82,1,3,0,29
56113,76730,75.59,1,1,0,35
26029,41675,64.79,1,0,0,45
41664,67125,64.06,1,1,0,43
80286,105021,77.7,1,2,0,31
58013,70030,84.96,1,0,0,45
41794,66439,64.72,1,0,0,31
60947,77700,79.79,0,1,0,41
48503,64819,77.45,0,1,0,30
95899,173925,57.5,1,3,0,46
52603,64798,83.8,0,2,0,39
19914,62486,35.21,0,1,0,32
76751,104574,74.59,1,1,0,27
58259,68031,87.46,0,1,0,34
33184,59601,57.05,0,3,0,43
52178,67721,79.89,0,0,0,28
42994,62910,70.26,1,0,0,35
56633,74754,78.93,1,0,0,33
47518,60415,84.42,1,2,0,29
79033,113000,71.68,0,0,0,27
51303,75037,70.63,1,0,0,26
49328,60097,84.86,1,3,0,38
50078,66000,77.27,1,3,0,46
47145,91163,54.85,0,3,0,31
69623,94676,74.99,1,1,0,27
53403,73584,74.07,0,1,0,37
63013,72148,88.57,1,3,0,31
62187,78311,84.92,0,1,0,45
44349,61900,74.31,0,1,0,28
48699,59898,83.31,0,0,0,25
61600,86000,74.42,0,1,0,26
73156,126074,59.09,0,1,0,50
62247,75928,84.42,1,0,0,38
49803,65030,78.43,0,1,0,34
47349,59790,81.95,0,1,0,39
57451,70497,84.81,1,0,0,33
57513,64946,89.3,1,0,0,59
44435,70289,68.29,1,0,0,35
54513,66185,84.61,1,1,0,36
45266,81917,56.05,1,1,0,28
49978,75970,68.32,2,2,0,31
36659,61425,63.49,1,1,0,55
117246,174886,70.0,0,3,0,28
54313,75195,74.87,0,1,0,28
53478,73572,73.94,1,1,0,34
46349,67343,74.25,0,3,0,36
57513,69896,84.41,1,2,0,25
96490,168785,59.25,0,2,0,36
50103,75819,68.58,1,1,0,26
37500,66200,58.01,1,1,0,41
48349,74088,67.49,0,1,0,34
55259,74500,75.17,1,1,0,33
33844,61617,60.05,0,3,0,44
48385,73497,67.6,0,3,0,41
69169,91596,76.42,0,3,0,47
70017,83952,85.17,1,3,0,45
55259,85090,65.81,0,1,0,26
38439,67316,57.94,0,0,0,50
62947,77209,82.89,0,1,0,51
42894,88000,49.77,1,2,0,40
53303,70458,76.64,0,3,0,52
55013,75000,76.0,0,2,0,36
43404,62209,75.55,0,3,0,51
55959,65424,87.12,0,3,0,33
58259,67780,88.52,1,2,0,42
58013,76520,78.41,0,1,0,26
60213,74358,82.04,1,1,0,41
56259,72361,80.15,0,3,0,28
44549,65925,69.78,1,1,0,37
34839,68749,52.36,1,1,0,50
50703,67231,77.35,0,3,0,37
98480,142864,69.99,0,0,0,46
50078,77838,66.81,0,1,0,50
50303,64538,79.02,0,3,0,44
45699,70350,67.02,0,2,0,40
74123,91657,81.83,2,3,0,29
54013,70445,79.49,0,2,0,34
53959,68831,80.63,0,3,0,39
50303,56900,89.63,1,0,0,51
32384,71781,46.67,1,0,0,33
36179,50725,74.91,0,1,0,43
55013,74396,75.27,1,1,0,47
44349,58417,78.74,1,2,0,24
59987,100040,62.02,0,2,0,26
60524,73013,85.0,0,1,0,25
27875,40458,74.89,1,2,0,33
61213,98020,64.27,0,1,0,41
58713,66936,89.19,0,0,0,46
46349,68149,70.43,0,0,0,58
39394,51364,79.82,1,3,0,35
42894,54520,79.79,0,3,0,44
63668,76260,85.0,1,3,0,29
51678,76635,68.64,1,0,0,33
44394,70175,64.13,1,3,0,26
57059,68000,85.0,1,1,0,37
54659,62150,89.94,1,2,0,44
58659,70688,84.88,1,3,0,31
56259,70819,80.49,0,3,0,54
68169,96600,72.46,1,1,0,27
36841,65336,58.16,0,0,0,58
67782,82613,84.13,0,3,0,34
47030,75380,65.67,0,1,0,37
35939,45716,79.84,0,1,0,46
62447,80500,79.5,1,1,0,31
58947,68970,88.44,0,0,0,24
43173,86890,51.93,0,1,0,32
48578,64819,77.91,1,0,0,30
45949,64851,74.94,1,1,0,35
63047,72296,89.77,0,0,0,24
59713,74619,81.75,1,1,0,35
60947,77875,79.61,0,1,0,51
59013,74287,80.77,1,3,0,31
46099,63800,73.67,0,1,0,50
114457,169055,69.8,1,2,0,51
40054,76000,55.26,0,1,0,42
47645,83966,59.55,0,1,0,39
57013,74287,79.42,1,1,0,47
42156,63860,71.25,0,3,0,49
58759,66900,89.69,1,1,0,26
63213,73796,86.73,1,1,0,42
52925,72925,73.95,0,1,0,61
56759,76843,74.83,0,0,0,34
71817,98186,74.86,0,1,0,31
39439,106695,37.49,0,0,0,24
59947,72577,84.05,0,2,0,30
52403,90794,61.13,0,0,0,34
56259,67875,83.98,1,3,0,29
77079,89332,87.87,1,2,0,39
47349,69357,69.21,0,3,0,38
65697,82200,83.33,1,1,0,46
50018,64738,81.87,1,0,0,27
49263,72765,71.46,0,0,0,29
47049,67065,71.57,1,3,0,52
59561,97558,64.17,1,2,0,55
40402,74188,57.96,1,2,0,37
57113,68706,86.02,1,0,0,51
46849,54600,87.91,1,3,0,32
59447,68570,89.98,1,0,0,55
54177,64440,88.14,1,1,0,51
66169,110097,61.76,0,3,0,49
50303,66199,77.04,0,3,0,41
32784,45000,75.11,0,1,0,39
59413,73565,83.19,2,1,0,48
81686,101301,81.93,0,3,0,38
54759,63107,89.53,1,2,0,33
75251,106000,72.17,0,1,0,28
37432,93993,41.49,1,2,0,29
56859,72000,80.0,0,1,0,43
71717,105700,69.91,0,3,0,33
39894,65594,62.51,1,1,0,41
54659,66650,84.02,0,0,0,40
45349,62064,74.12,1,3,0,39
48603,68205,73.75,0,2,0,48
44849,60767,76.52,0,2,0,31
53497,96194,56.34,0,1,0,29
61213,88948,70.83,1,1,0,25
61708,72648,87.08,1,1,0,30
68169,96613,71.42,0,0,0,29
70323,87480,82.3,0,1,0,43
66882,93978,73.42,0,1,0,25
50578,76361,68.1,0,1,0,31
56669,74770,77.57,0,1,0,35
41164,57700,76.26,0,1,0,34
52010,63185,85.0,1,2,0,25
40394,60852,69.02,0,2,0,50
48803,63397,79.66,0,2,0,27
67693,79861,88.9,0,3,0,38
50800,65380,81.06,0,1,0,53
37641,71770,54.06,1,0,0,25
95391,151387,65.99,0,0,0,49
43144,117238,37.53,0,1,0,32
52381,99464,54.29,2,1,0,23
43194,62552,71.62,1,0,0,50
65559,80645,85.0,0,3,0,53
42394,65295,65.85,0,3,0,40
43429,60714,75.77,1,0,0,24
41462,91833,46.82,1,3,0,48
60453,83568,75.39,2,1,0,33
50303,60733,83.97,0,1,0,27
56579,90063,65.51,1,1,0,31
50295,64816,82.7,0,0,0,33
56943,66983,89.87,1,1,0,31
54013,101150,55.36,2,1,0,22
58702,71525,84.99,0,3,0,32
45699,64810,72.67,1,1,0,54
56859,68116,85.15,0,1,0,35
54813,75700,75.3,0,1,0,34
59100,67000,89.83,0,1,0,26
51078,59150,89.6,0,0,0,62
52303,65097,82.95,1,0,0,32
26061,86607,32.33,0,1,0,32
55353,75049,77.28,0,1,0,49
58659,77000,77.92,1,1,0,31
58259,103455,57.03,0,1,0,34
61347,71260,88.41,0,1,0,40
60413,83200,74.76,0,3,0,31
65182,84218,79.91,0,1,0,31
50303,62906,81.87,0,0,0,44
58713,110085,54.5,1,1,0,26
67882,107285,65.25,1,3,0,27
44749,64780,71.01,1,0,0,25
62213,71107,88.6,0,3,0,40
49603,63300,81.04,1,1,0,53
62013,73992,84.87,1,3,0,39
47349,73213,66.25,0,1,0,26
50078,67776,76.72,0,2,0,55
49753,59601,88.09,1,3,0,25
52053,67500,79.26,1,1,0,50
53653,66860,83.76,1,1,0,44
59947,85161,72.8,0,1,0,33
55813,70286,81.38,0,1,0,32
62889,74838,88.19,1,3,0,37
41381,59313,71.65,1,0,0,39
47145,60975,80.36,0,2,0,37
66009,75208,89.09,1,1,0,59
38894,73871,54.83,0,2,0,25
43094,63546,69.56,1,1,0,35
44849,62064,74.12,0,1,0,27
47069,72895,67.22,0,3,0,31
60947,106192,58.38,0,2,0,53
58047,68000,88.38,1,1,0,59
34439,100725,35.74,0,2,0,61
46173,65100,74.96,1,0,0,27
46299,62295,76.41,1,1,0,45
50018,62460,84.85,1,2,0,39
58259,103043,58.23,0,3,0,34
65489,86348,78.75,1,1,0,44
59913,69700,87.8,1,1,0,28
43394,61180,71.92,1,3,0,50
56413,65368,88.73,0,1,0,52
41895,67092,64.84,1,1,0,47
31257,98068,35.0,0,1,0,46
50303,62062,82.18,1,3,0,44
48349,63144,77.6,1,0,0,26
43394,53600,83.96,0,0,0,36
49578,68633,75.04,0,2,0,34
62213,109735,58.32,0,1,0,27
73923,133603,56.14,1,1,0,37
55059,63442,88.27,1,3,0,60
44899,72943,65.12,0,3,0,37
45349,63138,74.44,0,3,0,40
95391,166595,59.97,0,1,0,24
51303,79679,65.26,0,1,0,42
56579,75738,77.9,0,2,0,26
55933,66290,87.37,1,2,0,35
48599,59172,85.0,0,1,0,37
45394,71589,67.75,0,2,0,40
30484,65800,48.63,1,3,0,29
37239,48075,79.04,1,1,0,46
41500,52400,83.97,1,0,0,37
56679,87198,66.52,1,0,0,33
56471,80349,73.93,0,0,0,33
67569,82000,83.54,1,3,0,44
40534,68638,62.65,0,1,0,32
55413,77331,74.23,0,3,0,32
53703,69482,79.16,1,3,0,27
59473,74229,83.53,2,0,0,28
74325,115196,68.58,0,1,0,52
36179,76723,49.53,0,2,0,56
44829,62926,73.14,1,3,0,40
59147,69000,87.97,1,1,0,27
41394,66800,64.37,1,1,0,31
47473,66501,76.69,0,1,0,27
50270,60814,85.0,0,2,0,37
67169,104422,66.08,0,0,0,37
46596,62150,76.9,1,3,0,29
51303,70000,75.71,0,0,0,27
46145,64290,74.66,0,1,0,40
47933,62165,83.65,1,1,0,30
57659,69900,84.41,0,0,0,31
53703,69860,78.73,1,0,0,35
52303,88360,59.98,1,1,0,28
63913,122354,53.12,1,1,0,31
34939,53377,68.38,0,0,0,37
58513,79930,74.44,0,0,0,30
53578,70613,77.89,1,1,0,40
55925,67278,85.47,1,0,0,27
58459,79988,75.01,1,0,0,25
41034,54000,79.63,0,0,0,52
54309,70314,79.64,1,1,0,27
36839,60434,62.88,1,0,0,39
68697,82800,85.0,1,1,0,31
44645,67911,67.74,0,0,0,32
64809,90951,74.77,0,2,0,26
47349,60989,78.7,1,1,0,30
66169,95513,71.19,1,2,0,29
46145,92524,50.8,0,3,0,32
72317,86257,85.56,0,0,0,45
57662,78394,74.83,1,3,0,25
37939,64405,61.33,0,1,0,44
51779,66115,84.7,1,0,0,34
22201,68868,33.4,1,1,0,29
67169,93762,73.59,2,0,0,27
56320,68307,85.36,1,1,0,49
50803,70233,74.04,0,2,0,56
59581,77962,79.01,0,2,0,51
49349,66982,74.65,0,2,0,42
51503,62407,84.93,0,1,0,34
55859,65950,85.82,1,2,0,44
40394,54889,74.7,0,1,0,45
62113,70125,89.7,1,0,0,56
51078,66433,79.78,0,0,0,28
